MAKE,MODEL,MODEL_YR,BODY_STYLE,DRIVE_TRAIN,PRODUCTION_RELEASE,OVERALL_STARS,ROLLOVER_STARS,OVERALL_FRNT_STARS,OVERALL_SIDE_STARS,COMB_REAR_STAR,COMB_FRNT_STAR
FORD,TRANSIT CONNECT WAGON,2023,PV,FWD,1,4.0,4.0,4.0,5.0,5.0,5.0
FORD,"TRANSIT HIGH ROOF (8,10,12) PASS",2023,PV,AWD,1,3.0,1.0,3.0,5.0,5.0,5.0
FORD,"TRANSIT HIGH ROOF (8,10,12) PASS",2023,PV,RWD,1,2.0,1.0,3.0,5.0,5.0,5.0
FORD,TRANSIT HIGH ROOF 15 PASS,2023,PV,AWD,1,3.0,2.0,3.0,5.0,5.0,5.0
FORD,TRANSIT HIGH ROOF 15 PASS,2023,PV,RWD,1,3.0,1.0,3.0,5.0,5.0,5.0
FORD,"TRANSIT LOW ROOF (8,10,12) PASS",2023,PV,AWD,1,,,3.0,5.0,5.0,5.0
FORD,"TRANSIT LOW ROOF (8,10,12) PASS",2023,PV,RWD,1,4.0,3.0,3.0,5.0,5.0,5.0
FORD,TRANSIT LOW ROOF 15 PASS,2023,PV,AWD,1,,,3.0,5.0,5.0,5.0
FORD,TRANSIT LOW ROOF 15 PASS,2023,PV,RWD,1,3.0,2.0,3.0,5.0,5.0,5.0
FORD,"TRANSIT MEDIUM ROOF (8,10,12) PASS",2023,PV,AWD,1,,,3.0,5.0,5.0,5.0
FORD,"TRANSIT MEDIUM ROOF (8,10,12) PASS",2023,PV,RWD,1,3.0,2.0,3.0,5.0,5.0,5.0
FORD,TRANSIT MEDIUM ROOF 15 PASS,2023,PV,AWD,1,,,3.0,5.0,5.0,5.0
FORD,TRANSIT MEDIUM ROOF 15 PASS,2023,PV,RWD,1,3.0,2.0,3.0,5.0,5.0,5.0
FORD,TRANSIT VAN,2023,CV,AWD,1,,,3.0,,,
FORD,TRANSIT VAN,2023,CV,RWD,1,,,3.0,,,
FORD,TRANSIT VAN BEV,2023,CV,RWD,1,,,,,,
GENESIS,ELECTRIFIED G80,2023,4 DR,AWD,1,,,,,,
GENESIS,ELECTRIFIED GV70,2023,SUV,AWD,1,,,,,,
GENESIS,G70,2023,4 DR,AWD,1,,,,,,
GENESIS,G70,2023,4 DR,RWD,1,,,,,,
GENESIS,G80,2023,4 DR,AWD,1,5.0,5.0,5.0,5.0,5.0,5.0
GENESIS,G80,2023,4 DR,RWD,1,5.0,5.0,5.0,5.0,5.0,5.0
GENESIS,G90,2023,4 DR,AWD,1,,,,,,
GENESIS,G90,2023,4 DR,RWD,1,,,,,,
GENESIS,GV60,2023,SUV,AWD,1,,,,,,
GENESIS,GV60,2023,SUV,RWD,1,,,,,,
GENESIS,GV70,2023,SUV,AWD,1,5.0,4.0,4.0,5.0,5.0,5.0
GENESIS,GV80,2023,SUV,AWD,1,5.0,4.0,4.0,5.0,5.0,5.0
GENESIS,GV80,2023,SUV,RWD,1,5.0,4.0,4.0,5.0,5.0,5.0
GMC,ACADIA,2023,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
GMC,ACADIA,2023,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
GMC,CANYON,2023,PU/CC,4WD,1,4.0,3.0,4.0,5.0,5.0,4.0
GMC,CANYON,2023,PU/CC,RWD,1,4.0,3.0,4.0,5.0,5.0,4.0
GMC,SAVANA CARGO 2500,2023,CV,RWD,1,,,,,,
GMC,SAVANA CARGO 3500,2023,CV,RWD,1,,,,,,
GMC,SAVANA PASSENGER 2500,2023,PV,RWD,1,,3.0,,,,
GMC,SAVANA PASSENGER 3500 - 12 PASSENGER,2023,PV,RWD,1,,3.0,,,,
GMC,SAVANA PASSENGER 3500 - 15 PASSENGER,2023,PV,RWD,1,,3.0,,,,
GMC,SIERRA 1500,2023,PU/RC,4WD,1,,4.0,,5.0,,5.0
GMC,SIERRA 1500,2023,PU/EC,4WD,1,,4.0,,5.0,5.0,5.0
GMC,SIERRA 1500,2023,PU/CC,4WD,1,5.0,4.0,4.0,5.0,5.0,5.0
GMC,SIERRA 1500,2023,PU/CC,RWD,1,5.0,4.0,4.0,5.0,5.0,5.0
GMC,SIERRA 1500,2023,PU/RC,RWD,1,,4.0,,5.0,,5.0
GMC,SIERRA 1500,2023,PU/EC,RWD,1,,4.0,,5.0,5.0,5.0
GMC,SIERRA 2500,2023,PU/RC,4WD,1,,,,,,
GMC,SIERRA 2500,2023,PU/CC,4WD,1,,,,,,
GMC,SIERRA 2500,2023,PU/EC,4WD,1,,,,,,
GMC,SIERRA 2500,2023,PU/RC,RWD,1,,,,,,
GMC,SIERRA 2500,2023,PU/CC,RWD,1,,,,,,
GMC,SIERRA 2500,2023,PU/EC,RWD,1,,,,,,
GMC,TERRAIN,2023,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
GMC,TERRAIN,2023,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
GMC,YUKON,2023,SUV,RWD,1,4.0,3.0,4.0,5.0,5.0,5.0
GMC,YUKON,2023,SUV,4WD,1,4.0,3.0,4.0,5.0,5.0,5.0
GMC,YUKON XL,2023,SUV,RWD,1,4.0,3.0,4.0,5.0,5.0,5.0
GMC,YUKON XL,2023,SUV,4WD,1,4.0,3.0,4.0,5.0,5.0,5.0
HONDA,ACCORD HYBRID,2023,4 DR,FWD,1,5.0,5.0,5.0,5.0,5.0,5.0
HONDA,ACCORD SEDAN,2023,4 DR,FWD,1,5.0,5.0,5.0,5.0,5.0,5.0
HONDA,CIVIC HATCHBACK,2023,5 HB,FWD,1,5.0,5.0,4.0,5.0,5.0,5.0
HONDA,CIVIC HATCHBACK TYPE R,2023,5 HB,FWD,1,,5.0,,,,
HONDA,CIVIC SEDAN,2023,4 DR,FWD,1,5.0,5.0,4.0,5.0,5.0,5.0
HONDA,CIVIC SEDAN SI,2023,4 DR,FWD,1,5.0,5.0,4.0,5.0,5.0,5.0
HONDA,CR-V,2023,SUV,AWD,1,5.0,4.0,4.0,5.0,5.0,5.0
HONDA,CR-V,2023,SUV,FWD,1,,,4.0,5.0,5.0,5.0
HONDA,CR-V HYBRID,2023,SUV,AWD,1,5.0,4.0,4.0,5.0,5.0,5.0
HONDA,CR-V HYBRID,2023,SUV,FWD,1,,,4.0,5.0,5.0,5.0
HONDA,HR-V,2023,SUV,AWD,1,,,5.0,5.0,5.0,5.0
HONDA,HR-V,2023,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HONDA,ODYSSEY,2023,MV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HONDA,PASSPORT,2023,SUV,AWD,1,5.0,4.0,4.0,5.0,5.0,5.0
HONDA,PASSPORT,2023,SUV,FWD,1,5.0,4.0,4.0,5.0,5.0,5.0
HONDA,PILOT,2023,SUV,AWD,1,5.0,4.0,4.0,5.0,5.0,5.0
HONDA,PILOT,2023,SUV,FWD,1,5.0,4.0,4.0,5.0,5.0,5.0
HONDA,RIDGELINE,2023,PU/CC,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HONDA,RIDGELINE,2023,PU/CC,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HYUNDAI,ELANTRA,2023,4 DR,FWD,1,5.0,5.0,4.0,5.0,5.0,5.0
HYUNDAI,ELANTRA HEV,2023,4 DR,FWD,1,5.0,5.0,4.0,5.0,5.0,5.0
HYUNDAI,ELANTRA N,2023,4 DR,FWD,1,,5.0,,,,
HYUNDAI,IONIQ 5,2023,SUV,AWD,1,5.0,5.0,4.0,5.0,5.0,4.0
HYUNDAI,IONIQ 5,2023,SUV,RWD,1,,,4.0,5.0,5.0,4.0
HYUNDAI,IONIQ 6,2023,4 DR,AWD,1,5.0,5.0,4.0,5.0,5.0,5.0
HYUNDAI,IONIQ 6,2023,4 DR,RWD,1,5.0,5.0,4.0,5.0,5.0,5.0
HYUNDAI,KONA,2023,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HYUNDAI,KONA,2023,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HYUNDAI,KONA ELECTRIC,2023,SUV,FWD,1,,,4.0,5.0,5.0,5.0
HYUNDAI,KONA N,2023,SUV,FWD,1,,4.0,,5.0,5.0,5.0
HYUNDAI,NEXO,2023,SUV,FWD,1,,,,,,
HYUNDAI,PALISADE,2023,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HYUNDAI,PALISADE,2023,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HYUNDAI,SANTA CRUZ,2023,PU/CC,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HYUNDAI,SANTA CRUZ,2023,PU/CC,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HYUNDAI,SANTA FE,2023,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HYUNDAI,SANTA FE,2023,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HYUNDAI,SANTA FE HEV,2023,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HYUNDAI,SANTA FE PHEV,2023,SUV,AWD,1,,,,,,
HYUNDAI,SONATA,2023,4 DR,FWD,1,5.0,5.0,4.0,5.0,5.0,5.0
HYUNDAI,SONATA HEV,2023,4 DR,FWD,1,5.0,5.0,4.0,5.0,5.0,5.0
HYUNDAI,TUCSON,2023,SUV,AWD,1,4.0,4.0,5.0,5.0,5.0,5.0
HYUNDAI,TUCSON,2023,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HYUNDAI,TUCSON HYBRID,2023,SUV,AWD,1,4.0,4.0,5.0,5.0,5.0,5.0
HYUNDAI,TUCSON PHEV,2023,SUV,AWD,1,,,,,,
HYUNDAI,VENUE,2023,5 HB,FWD,1,4.0,4.0,4.0,5.0,5.0,5.0
INFINITI,Q50,2023,4 DR,AWD,1,,5.0,,,,
